customer_id,ingresos,margen_ratio,frecuencia,anios_relacion,cltv,dias_ultima_compra,estado_churn,items_comprados,items_devueltos,return_rate,cluster,cluster_label,churn_proba
57,12541.95,0.4029,23,6.05,703610.79,226,En riesgo,58,5,0.0862,2,VIP Champion,0.001
631,12052.78,0.407,21,6.82,702046.4,2,Activo,55,2,0.0364,2,VIP Champion,0.0013
311,12131.71,0.4099,23,6.13,701531.73,134,Activo,54,1,0.0185,2,VIP Champion,0.0042
706,13309.45,0.4018,22,5.93,697810.18,229,En riesgo,56,2,0.0357,2,VIP Champion,0.001
125,10638.05,0.4034,24,6.77,697719.4,9,Activo,61,5,0.082,2,VIP Champion,0.0075
587,12095.07,0.402,22,6.5,695644.1,120,Activo,51,1,0.0196,2,VIP Champion,0.0011
517,14218.72,0.4,18,6.79,695219.68,12,Activo,52,2,0.0385,2,VIP Champion,0.0014
607,11862.8,0.4,22,6.66,695211.83,105,Activo,56,3,0.0536,2,VIP Champion,0.001
531,11548.52,0.4031,24,6.2,692974.86,237,En riesgo,51,2,0.0392,2,VIP Champion,0.0167
699,13858.96,0.4,24,5.2,691503.71,148,Activo,60,3,0.05,2,VIP Champion,0.0009
81,11743.89,0.4061,21,6.9,691422.22,23,Activo,52,1,0.0192,2,VIP Champion,0.0543
621,13862.87,0.4026,19,6.51,689926.05,162,Activo,56,3,0.0536,2,VIP Champion,0.0013
64,12538.23,0.401,22,6.21,686580.9,129,Activo,60,4,0.0667,2,VIP Champion,0.005
523,12749.05,0.4019,21,6.37,685297.77,90,Activo,56,3,0.0536,2,VIP Champion,0.001
245,11603.28,0.4011,23,6.4,685198.92,55,Activo,50,4,0.08,2,VIP Champion,0.0025
22,12849.0,0.4028,20,6.62,685082.73,125,Activo,57,6,0.1053,2,VIP Champion,0.0033
157,12409.16,0.402,22,6.24,684771.44,89,Activo,50,3,0.06,2,VIP Champion,0.001
49,12591.14,0.4,21,6.46,683789.3,183,En riesgo,51,1,0.0196,2,VIP Champion,0.001
586,12018.52,0.4,21,6.75,681713.23,14,Activo,48,3,0.0625,2,VIP Champion,0.001
662,12739.59,0.4,20,6.69,681505.77,44,Activo,56,3,0.0536,2,VIP Champion,0.0034
128,11980.88,0.405,21,6.69,681390.96,73,Activo,58,4,0.069,2,VIP Champion,0.0021
165,13604.19,0.4,19,6.58,680615.03,15,Activo,55,1,0.0182,2,VIP Champion,0.0014
494,13047.11,0.4009,20,6.5,679793.67,150,Activo,41,0,0.0,2,VIP Champion,0.0014
670,12102.28,0.4,21,6.67,678394.27,46,Activo,52,5,0.0962,2,VIP Champion,0.0037
543,11074.0,0.4,23,6.65,677080.27,50,Activo,50,1,0.02,2,VIP Champion,0.0057
578,12505.96,0.4058,20,6.67,676963.34,112,Activo,53,2,0.0377,2,VIP Champion,0.0077
161,12098.35,0.402,21,6.62,675663.68,128,Activo,54,1,0.0185,2,VIP Champion,0.0011
657,13899.47,0.4,22,5.52,675574.46,460,Perdido,59,1,0.0169,2,VIP Champion,0.0011
17,13182.98,0.4,19,6.74,675444.29,55,Activo,39,4,0.1026,2,VIP Champion,0.0011
464,12461.25,0.401,23,5.87,675009.83,12,Activo,60,3,0.05,2,VIP Champion,0.0011
655,12173.18,0.403,21,6.54,673870.74,163,Activo,53,3,0.0566,2,VIP Champion,0.001
438,12180.65,0.4069,20,6.79,673417.7,40,Activo,51,0,0.0,2,VIP Champion,0.0194
244,11342.4,0.4053,23,6.36,671984.94,88,Activo,58,4,0.069,2,VIP Champion,0.0596
550,14298.87,0.4,18,6.52,671516.26,152,Activo,50,3,0.06,2,VIP Champion,0.0013
374,13953.93,0.4017,20,5.98,670477.74,86,Activo,49,1,0.0204,2,VIP Champion,0.0367
433,12187.73,0.4,22,6.25,669908.66,233,En riesgo,56,4,0.0714,2,VIP Champion,0.001
379,13224.28,0.4064,22,5.67,669793.08,334,En riesgo,57,3,0.0526,2,VIP Champion,0.0794
572,12398.97,0.4049,21,6.34,668214.62,130,Activo,53,4,0.0755,2,VIP Champion,0.0012
322,12797.5,0.4,20,6.52,667233.77,137,Activo,54,4,0.0741,2,VIP Champion,0.0009
541,11592.42,0.4,21,6.84,666343.77,35,Activo,46,5,0.1087,2,VIP Champion,0.0065
333,10379.8,0.407,23,6.85,665596.03,0,Activo,56,1,0.0179,2,VIP Champion,0.0049
111,11706.15,0.4031,23,6.13,665076.09,118,Activo,60,3,0.05,2,VIP Champion,0.0091
378,12686.51,0.401,20,6.53,664670.42,142,Activo,51,4,0.0784,2,VIP Champion,0.001
261,12179.97,0.403,22,6.14,662897.99,32,Activo,51,5,0.098,2,VIP Champion,0.0036
462,12837.94,0.4,20,6.44,661747.43,113,Activo,54,4,0.0741,2,VIP Champion,0.001
739,11143.5,0.4,22,6.74,661372.21,17,Activo,48,2,0.0417,2,VIP Champion,0.005
697,12814.95,0.4,20,6.45,661118.19,86,Activo,48,5,0.1042,2,VIP Champion,0.0058
201,12127.91,0.406,23,5.82,659512.5,154,Activo,63,2,0.0317,2,VIP Champion,0.0022
409,11219.37,0.3997,22,6.67,658055.5,36,Activo,49,4,0.0816,2,VIP Champion,0.0085
686,11057.51,0.4,22,6.75,656807.13,84,Activo,47,1,0.0213,2,VIP Champion,0.0011
207,12105.4,0.402,21,6.43,656746.86,140,Activo,58,4,0.069,2,VIP Champion,0.001
130,12059.4,0.401,20,6.77,655197.66,0,Activo,51,2,0.0392,2,VIP Champion,0.0012
390,11705.08,0.4062,22,6.26,654981.48,39,Activo,52,4,0.0769,2,VIP Champion,0.0095
507,11091.92,0.4033,21,6.97,654832.13,6,Activo,47,2,0.0426,2,VIP Champion,0.0051
6,12239.64,0.402,20,6.65,654194.82,18,Activo,47,3,0.0638,2,VIP Champion,0.0014
609,11724.74,0.401,21,6.62,653502.3,119,Activo,56,1,0.0179,2,VIP Champion,0.001
189,12680.73,0.4019,19,6.74,652786.19,54,Activo,50,2,0.04,2,VIP Champion,0.0034
5,10938.05,0.4033,22,6.72,652659.08,23,Activo,54,4,0.0741,2,VIP Champion,0.051
196,11846.41,0.4041,21,6.49,652056.52,71,Activo,48,0,0.0,2,VIP Champion,0.0085
568,12118.96,0.4,21,6.4,651736.25,100,Activo,50,1,0.02,2,VIP Champion,0.0028
275,10628.8,0.4,23,6.66,651474.12,16,Activo,53,4,0.0755,2,VIP Champion,0.0011
395,10709.92,0.4034,23,6.56,651352.35,109,Activo,54,3,0.0556,2,VIP Champion,0.0111
12,13792.99,0.4,19,6.2,649595.44,162,Activo,60,4,0.0667,2,VIP Champion,0.0012
63,12540.35,0.4029,22,5.83,647669.86,21,Activo,56,1,0.0179,2,VIP Champion,0.003
688,12364.6,0.4,21,6.23,647606.88,21,Activo,55,1,0.0182,2,VIP Champion,0.0049
338,12571.59,0.401,20,6.42,647348.07,209,En riesgo,55,2,0.0364,2,VIP Champion,0.001
1,11732.55,0.3996,22,6.26,645354.35,90,Activo,57,2,0.0351,2,VIP Champion,0.0036
82,11859.95,0.4041,23,5.85,644958.09,359,En riesgo,56,4,0.0714,2,VIP Champion,0.0026
45,11597.57,0.4083,21,6.47,643399.52,35,Activo,46,0,0.0,2,VIP Champion,0.025
744,13057.32,0.4,20,6.1,637013.62,158,Activo,53,4,0.0755,2,VIP Champion,0.0009
386,11309.47,0.4,21,6.65,631881.15,119,Activo,50,4,0.08,2,VIP Champion,0.0009
674,11512.64,0.4,20,6.86,631757.86,35,Activo,46,2,0.0435,2,VIP Champion,0.0011
432,12742.04,0.4,19,6.52,631113.4,11,Activo,46,6,0.1304,2,VIP Champion,0.0044
510,11415.8,0.4063,20,6.8,630727.14,11,Activo,47,5,0.1064,2,VIP Champion,0.0158
60,10651.92,0.4,22,6.72,630406.43,2,Activo,44,2,0.0455,2,VIP Champion,0.0009
700,13304.63,0.4027,20,5.87,628819.28,62,Activo,50,5,0.1,2,VIP Champion,0.0014
213,12331.81,0.402,20,6.31,625712.7,160,Activo,51,2,0.0392,2,VIP Champion,0.0011
103,12621.27,0.4048,18,6.8,624945.94,45,Activo,50,1,0.02,2,VIP Champion,0.0035
372,12614.52,0.4019,22,5.59,623063.58,514,Perdido,55,4,0.0727,2,VIP Champion,0.0009
671,11303.06,0.4032,23,5.93,621400.19,319,En riesgo,59,7,0.1186,2,VIP Champion,0.0095
708,11466.22,0.4032,22,6.11,621268.33,177,Activo,52,2,0.0385,2,VIP Champion,0.0011
211,11265.87,0.4011,21,6.53,619943.05,113,Activo,51,1,0.0196,2,VIP Champion,0.001
702,11551.86,0.4,21,6.39,619912.04,110,Activo,63,2,0.0317,2,VIP Champion,0.001
558,10784.0,0.4,21,6.84,619377.07,22,Activo,47,1,0.0213,2,VIP Champion,0.001
660,12292.37,0.4029,19,6.56,617679.87,51,Activo,55,2,0.0364,2,VIP Champion,0.0014
326,11321.34,0.4021,21,6.46,617560.77,193,En riesgo,48,0,0.0,2,VIP Champion,0.0027
147,11442.27,0.4063,21,6.32,617266.41,89,Activo,52,4,0.0769,2,VIP Champion,0.0424
133,11643.3,0.4011,20,6.6,616027.91,63,Activo,50,1,0.02,2,VIP Champion,0.001
613,11151.58,0.4054,20,6.81,615717.12,8,Activo,52,2,0.0385,2,VIP Champion,0.0109
529,11629.83,0.4031,20,6.56,615147.06,87,Activo,51,7,0.1373,2,VIP Champion,0.0009
512,10240.73,0.4,22,6.8,612493.57,39,Activo,57,3,0.0526,2,VIP Champion,0.0027
746,12195.06,0.404,21,5.92,612426.63,103,Activo,47,4,0.0851,2,VIP Champion,0.0259
623,12367.9,0.4029,18,6.82,611828.49,48,Activo,44,4,0.0909,2,VIP Champion,0.0063
502,12121.69,0.405,19,6.56,611649.79,159,Activo,57,1,0.0175,2,VIP Champion,0.0021
294,12232.02,0.4,19,6.58,611454.15,29,Activo,44,3,0.0682,2,VIP Champion,0.001
408,9991.63,0.4,22,6.94,610584.29,0,Activo,53,2,0.0377,2,VIP Champion,0.0011
136,12794.56,0.4,21,5.67,608913.91,176,Activo,55,4,0.0727,2,VIP Champion,0.001
501,11710.98,0.4031,19,6.79,608564.5,32,Activo,46,2,0.0435,2,VIP Champion,0.0033
381,11831.53,0.4,20,6.43,608309.52,159,Activo,50,0,0.0,2,VIP Champion,0.001
302,12766.1,0.4,19,6.26,607597.05,265,En riesgo,44,1,0.0227,2,VIP Champion,0.001
164,12716.75,0.4,19,6.28,606578.62,101,Activo,51,3,0.0588,2,VIP Champion,0.0044
445,12906.79,0.4047,17,6.82,605117.56,10,Activo,40,2,0.05,2,VIP Champion,0.0035
450,12587.21,0.4,18,6.66,603541.61,101,Activo,47,2,0.0426,2,VIP Champion,0.0013
155,10142.98,0.4012,22,6.74,603044.76,28,Activo,45,2,0.0444,2,VIP Champion,0.0052
681,11920.44,0.4,21,6.01,601851.54,154,Activo,52,4,0.0769,2,VIP Champion,0.0009
467,11161.6,0.4,20,6.74,601495.93,30,Activo,51,2,0.0392,2,VIP Champion,0.0011
625,12894.53,0.4028,17,6.8,600811.52,33,Activo,48,3,0.0625,2,VIP Champion,0.0035
439,12951.2,0.4,18,6.44,600308.6,111,Activo,49,1,0.0204,2,VIP Champion,0.001
92,11521.02,0.4,19,6.85,599638.48,22,Activo,42,2,0.0476,2,VIP Champion,0.0009
142,12566.67,0.4057,21,5.6,599293.51,93,Activo,52,4,0.0769,2,VIP Champion,0.0019
636,12986.57,0.4,18,6.38,596829.1,101,Activo,47,2,0.0426,2,VIP Champion,0.001
178,12897.18,0.4,18,6.43,596788.75,170,Activo,46,3,0.0652,2,VIP Champion,0.0013
664,11280.54,0.4,19,6.95,596062.54,2,Activo,50,2,0.04,2,VIP Champion,0.0031
280,11986.72,0.401,21,5.9,595933.48,154,Activo,51,2,0.0392,2,VIP Champion,0.001
334,12175.72,0.4,19,6.43,595465.13,93,Activo,44,1,0.0227,2,VIP Champion,0.0011
497,11706.13,0.4,19,6.68,593931.13,54,Activo,46,2,0.0435,2,VIP Champion,0.005
62,10108.66,0.4048,21,6.9,592649.27,16,Activo,45,2,0.0444,2,VIP Champion,0.0061
108,9668.06,0.4025,22,6.92,592610.72,21,Activo,53,2,0.0377,2,VIP Champion,0.0076
482,12810.46,0.4,18,6.42,592262.79,146,Activo,48,1,0.0208,2,VIP Champion,0.0014
18,11084.23,0.4065,20,6.57,591724.61,150,Activo,49,0,0.0,2,VIP Champion,0.0027
414,11079.94,0.4033,20,6.61,590934.47,72,Activo,46,0,0.0,2,VIP Champion,0.001
387,11722.85,0.4,20,6.3,590914.38,50,Activo,46,2,0.0435,2,VIP Champion,0.0011
449,13191.87,0.4037,17,6.5,588195.64,104,Activo,45,0,0.0,2,VIP Champion,0.0022
247,12259.13,0.401,20,5.97,587433.62,306,En riesgo,59,2,0.0339,2,VIP Champion,0.0035
227,12464.96,0.4,18,6.54,586856.29,14,Activo,48,0,0.0,2,VIP Champion,0.0016
493,9747.24,0.4037,22,6.75,584559.39,73,Activo,56,2,0.0357,2,VIP Champion,0.0017
239,10829.84,0.4,22,6.13,584310.29,311,En riesgo,49,0,0.0,2,VIP Champion,0.0052
357,12293.92,0.403,19,6.19,582713.14,46,Activo,54,2,0.037,2,VIP Champion,0.0017
67,10974.12,0.4033,20,6.58,582424.1,88,Activo,50,6,0.12,2,VIP Champion,0.0018
246,12480.53,0.4,18,6.48,582182.63,77,Activo,51,2,0.0392,2,VIP Champion,0.001
113,12379.46,0.4,17,6.9,580649.57,20,Activo,40,1,0.025,2,VIP Champion,0.0013
321,11696.99,0.4,18,6.87,578606.05,41,Activo,45,3,0.0667,2,VIP Champion,0.0046
608,11840.62,0.4,18,6.78,578234.71,19,Activo,44,1,0.0227,2,VIP Champion,0.0049
388,13822.37,0.4035,18,5.76,577815.37,434,Perdido,51,4,0.0784,2,VIP Champion,0.004
332,11142.08,0.4086,19,6.67,577251.3,54,Activo,52,3,0.0577,2,VIP Champion,0.0041
728,12900.45,0.401,19,5.87,577221.67,116,Activo,47,1,0.0213,2,VIP Champion,0.0011
219,9680.91,0.4025,22,6.73,576720.51,74,Activo,52,2,0.0385,2,VIP Champion,0.0035
116,11139.23,0.4022,21,6.12,575478.57,70,Activo,49,2,0.0408,2,VIP Champion,0.0012
114,11593.03,0.4,19,6.53,575417.51,159,Activo,43,2,0.0465,2,VIP Champion,0.0009
256,11979.42,0.4,19,6.31,574158.95,230,En riesgo,53,4,0.0755,2,VIP Champion,0.001
173,12822.3,0.4,20,5.58,572185.86,132,Activo,48,2,0.0417,2,VIP Champion,0.0014
392,10097.4,0.4036,21,6.66,569885.06,101,Activo,49,4,0.0816,2,VIP Champion,0.0106
37,11391.95,0.4032,18,6.89,569552.1,29,Activo,45,2,0.0444,2,VIP Champion,0.0009
580,10156.34,0.4012,22,6.34,568495.96,91,Activo,50,2,0.04,2,VIP Champion,0.0009
94,13195.29,0.4037,22,4.83,565687.87,491,Perdido,53,4,0.0755,2,VIP Champion,0.0055
50,12404.68,0.4,18,6.33,565446.26,109,Activo,55,6,0.1091,2,VIP Champion,0.001
65,13307.54,0.4045,19,5.52,564616.96,480,Perdido,48,1,0.0208,2,VIP Champion,0.0026
691,11913.11,0.403,19,6.16,562053.18,43,Activo,50,2,0.04,2,VIP Champion,0.0011
180,10631.23,0.4034,21,6.23,561524.21,9,Activo,49,1,0.0204,2,VIP Champion,0.0036
504,11751.08,0.4,21,5.67,559791.08,153,Activo,56,3,0.0536,2,VIP Champion,0.001
20,12351.5,0.4,18,6.29,559359.9,17,Activo,49,4,0.0816,2,VIP Champion,0.0059
639,11591.85,0.4031,18,6.65,558971.65,18,Activo,43,1,0.0233,2,VIP Champion,0.0026
106,12306.2,0.4049,18,6.23,558452.31,21,Activo,50,3,0.06,2,VIP Champion,0.0057
530,11093.04,0.4,20,6.29,558198.1,161,Activo,52,2,0.0385,2,VIP Champion,0.0009
560,11030.52,0.4044,21,5.94,556309.37,352,En riesgo,52,0,0.0,2,VIP Champion,0.0011
88,10316.25,0.4,20,6.73,555719.8,22,Activo,53,7,0.1321,2,VIP Champion,0.0036
437,10380.13,0.4047,21,6.29,554537.11,171,Activo,47,2,0.0426,2,VIP Champion,0.0123
327,11046.06,0.4011,20,6.25,553944.89,207,En riesgo,54,3,0.0556,2,VIP Champion,0.001
576,11485.64,0.4032,19,6.3,553834.84,67,Activo,47,3,0.0638,2,VIP Champion,0.0024
153,11571.98,0.4031,20,5.93,553611.48,241,En riesgo,53,3,0.0566,2,VIP Champion,0.0023
375,10600.54,0.4,20,6.52,553381.19,82,Activo,53,1,0.0189,2,VIP Champion,0.0011
478,11221.91,0.4,18,6.85,553114.85,48,Activo,38,1,0.0263,2,VIP Champion,0.0013
682,12125.9,0.402,18,6.3,552828.48,73,Activo,50,1,0.02,2,VIP Champion,0.0011
238,10241.25,0.4059,19,6.98,551009.79,7,Activo,51,5,0.098,2,VIP Champion,0.0498
712,9471.51,0.4038,21,6.83,548288.71,47,Activo,50,2,0.04,2,VIP Champion,0.0114
107,12441.47,0.401,18,6.07,544632.72,310,En riesgo,49,2,0.0408,2,VIP Champion,0.0013
367,10275.73,0.4012,19,6.94,543897.61,15,Activo,38,2,0.0526,2,VIP Champion,0.0009
131,11634.81,0.4031,18,6.43,542533.44,75,Activo,39,1,0.0256,2,VIP Champion,0.0026
235,11917.67,0.404,17,6.63,542430.47,117,Activo,42,4,0.0952,2,VIP Champion,0.0045
80,10081.21,0.4084,20,6.57,540833.32,1,Activo,51,3,0.0588,2,VIP Champion,0.0025
470,10209.57,0.4024,19,6.92,540281.59,27,Activo,47,3,0.0638,2,VIP Champion,0.0031
581,9570.09,0.405,21,6.62,538946.19,29,Activo,46,1,0.0217,2,VIP Champion,0.0091
303,10629.76,0.4045,19,6.59,538698.2,20,Activo,49,4,0.0816,2,VIP Champion,0.0023
421,11047.28,0.4033,20,6.03,537242.88,50,Activo,52,3,0.0577,2,VIP Champion,0.0039
132,12836.55,0.4,17,6.13,535408.77,50,Activo,42,0,0.0,2,VIP Champion,0.0017
220,13090.33,0.4037,18,5.63,535232.68,330,En riesgo,57,1,0.0175,2,VIP Champion,0.0014
56,11069.29,0.4033,19,6.28,532524.92,68,Activo,54,1,0.0185,2,VIP Champion,0.0021
736,11157.29,0.4032,18,6.55,530638.66,13,Activo,42,0,0.0,2,VIP Champion,0.0081
641,11131.39,0.4011,18,6.59,529233.63,57,Activo,51,1,0.0196,2,VIP Champion,0.0011
10,9605.2,0.4,20,6.88,528977.55,26,Activo,40,3,0.075,2,VIP Champion,0.0055
741,10122.8,0.4107,19,6.69,528809.26,58,Activo,43,1,0.0233,2,VIP Champion,0.0067
492,9743.75,0.4,20,6.78,528499.89,57,Activo,50,0,0.0,2,VIP Champion,0.001
341,12036.8,0.4,19,5.75,526050.03,276,En riesgo,48,0,0.0,2,VIP Champion,0.0011
644,9906.62,0.4012,21,6.29,525240.26,242,En riesgo,50,3,0.06,2,VIP Champion,0.0011
76,11993.8,0.401,17,6.4,523002.94,142,Activo,53,2,0.0377,2,VIP Champion,0.0013
224,10279.48,0.4,19,6.68,521767.5,90,Activo,46,1,0.0217,2,VIP Champion,0.0034
240,11454.91,0.4,19,5.99,521119.4,66,Activo,55,2,0.0364,2,VIP Champion,0.0011
440,11072.56,0.4044,18,6.46,520559.65,154,Activo,45,2,0.0444,2,VIP Champion,0.0027
278,12727.2,0.4028,17,5.96,519089.45,57,Activo,43,3,0.0698,2,VIP Champion,0.0069
396,9714.47,0.4037,19,6.95,518261.01,14,Activo,50,3,0.06,2,VIP Champion,0.0305
262,9371.64,0.4,21,6.58,517999.76,105,Activo,48,3,0.0625,2,VIP Champion,0.001
263,11421.27,0.4032,17,6.61,517426.75,71,Activo,49,3,0.0612,2,VIP Champion,0.0035
232,9206.74,0.4026,21,6.62,515401.67,108,Activo,50,5,0.1,2,VIP Champion,0.0024
89,11966.43,0.4,18,5.97,514333.42,59,Activo,49,1,0.0204,2,VIP Champion,0.0011
413,9597.49,0.4038,20,6.62,512716.01,99,Activo,42,3,0.0714,2,VIP Champion,0.0084
320,10556.76,0.4023,19,6.35,512599.73,96,Activo,52,1,0.0192,2,VIP Champion,0.0037
204,11874.74,0.4,17,6.34,511659.29,37,Activo,49,3,0.0612,2,VIP Champion,0.0014
8,11132.63,0.4,18,6.37,510312.07,151,Activo,50,1,0.02,2,VIP Champion,0.0014
122,11184.5,0.4011,18,6.32,510306.58,118,Activo,48,2,0.0417,2,VIP Champion,0.0071
622,11939.24,0.402,17,6.24,509201.99,146,Activo,50,2,0.04,2,VIP Champion,0.0013
176,11367.41,0.4,17,6.58,508634.16,140,Activo,42,0,0.0,2,VIP Champion,0.0013
215,10701.88,0.4,18,6.59,507865.49,91,Activo,42,3,0.0714,2,VIP Champion,0.0011
471,10965.82,0.4022,19,6.06,507796.32,232,En riesgo,51,0,0.0,2,VIP Champion,0.0034
184,10255.28,0.4,21,5.87,505988.62,221,En riesgo,47,0,0.0,2,VIP Champion,0.0038
143,9966.92,0.4,19,6.68,505901.45,115,Activo,41,1,0.0244,2,VIP Champion,0.001
716,11242.22,0.4,17,6.61,505125.57,57,Activo,46,1,0.0217,2,VIP Champion,0.003
273,9514.2,0.4,21,6.31,504217.97,212,En riesgo,40,1,0.025,2,VIP Champion,0.0011
292,11600.87,0.4031,19,5.66,503150.1,46,Activo,45,2,0.0444,2,VIP Champion,0.0011
347,9465.84,0.4038,19,6.93,503132.37,19,Activo,47,4,0.0851,2,VIP Champion,0.0523
370,10086.11,0.4036,18,6.85,501973.75,47,Activo,46,6,0.1304,2,VIP Champion,0.0057
188,11362.62,0.4,16,6.9,501609.2,19,Activo,42,4,0.0952,2,VIP Champion,0.006
698,9048.27,0.4,20,6.88,498116.86,36,Activo,43,4,0.093,2,VIP Champion,0.0025
126,10626.38,0.4034,17,6.83,497451.4,57,Activo,42,0,0.0,2,VIP Champion,0.003
174,10653.51,0.4,19,6.14,497082.24,86,Activo,47,4,0.0851,2,VIP Champion,0.006
24,9737.4,0.4013,21,6.05,496293.36,310,En riesgo,47,1,0.0213,2,VIP Champion,0.0012
569,10711.94,0.4034,19,6.01,493213.27,48,Activo,47,5,0.1064,2,VIP Champion,0.0047
748,10490.96,0.4035,17,6.85,493141.07,24,Activo,48,1,0.0208,2,VIP Champion,0.0013
356,11288.11,0.4,20,5.44,490861.42,536,Perdido,48,1,0.0208,2,VIP Champion,0.0011
661,10836.41,0.4,19,5.95,490056.48,296,En riesgo,49,7,0.1429,2,VIP Champion,0.0009
696,9551.29,0.4038,19,6.68,489577.49,66,Activo,48,1,0.0208,2,VIP Champion,0.002
221,9784.47,0.4,19,6.58,489517.54,32,Activo,41,3,0.0732,2,VIP Champion,0.0035
36,10650.35,0.4012,18,6.36,489368.5,128,Activo,44,6,0.1364,2,VIP Champion,0.001
666,8922.77,0.4041,20,6.78,488859.55,70,Activo,44,1,0.0227,2,VIP Champion,0.0067
344,11343.0,0.4,17,6.28,484522.74,185,En riesgo,46,0,0.0,2,VIP Champion,0.0013
411,10553.29,0.4023,17,6.66,481013.0,59,Activo,34,0,0.0,2,VIP Champion,0.0014
527,10223.66,0.4024,19,6.14,480249.84,307,En riesgo,43,1,0.0233,2,VIP Champion,0.0034
86,12743.2,0.4,16,5.88,479931.26,55,Activo,43,2,0.0465,2,VIP Champion,0.0013
282,9335.31,0.4039,20,6.35,478612.47,82,Activo,49,1,0.0204,2,VIP Champion,0.0071
38,9352.49,0.4,20,6.38,477577.86,202,En riesgo,38,2,0.0526,2,VIP Champion,0.0011
210,13350.91,0.4027,18,4.93,477535.71,625,Perdido,53,3,0.0566,2,VIP Champion,0.0022
511,10747.11,0.4011,18,6.13,475527.84,15,Activo,42,2,0.0476,2,VIP Champion,0.0014
461,9970.5,0.4024,20,5.93,475503.35,313,En riesgo,51,3,0.0588,2,VIP Champion,0.0054
605,9668.72,0.4,20,6.14,474657.79,90,Activo,48,2,0.0417,2,VIP Champion,0.0054
522,8887.29,0.4,20,6.62,470960.58,130,Activo,49,0,0.0,2,VIP Champion,0.0087
159,10347.3,0.4,18,6.32,470848.87,185,En riesgo,41,2,0.0488,2,VIP Champion,0.0033
633,9361.75,0.4013,19,6.58,469675.32,81,Activo,46,1,0.0217,2,VIP Champion,0.0065
402,11422.09,0.4,17,6.04,468974.35,109,Activo,50,2,0.04,2,VIP Champion,0.0013
186,9726.57,0.4062,18,6.58,467913.07,134,Activo,42,2,0.0476,2,VIP Champion,0.0055
677,10721.77,0.4,16,6.8,466921.35,55,Activo,39,2,0.0513,2,VIP Champion,0.0012
582,10245.23,0.4012,18,6.31,466558.81,146,Activo,47,0,0.0,2,VIP Champion,0.0011
75,10700.46,0.4011,17,6.39,465947.54,143,Activo,46,4,0.087,2,VIP Champion,0.0009
104,10178.82,0.4071,18,6.23,464826.14,244,En riesgo,41,0,0.0,2,VIP Champion,0.0055
100,10224.25,0.4071,20,5.58,464275.47,431,Perdido,50,6,0.12,2,VIP Champion,0.0027
430,9943.58,0.4024,18,6.44,464086.8,86,Activo,44,4,0.0909,2,VIP Champion,0.001
514,10306.51,0.4,17,6.6,462889.67,16,Activo,41,2,0.0488,2,VIP Champion,0.0035
632,10842.73,0.4,17,6.28,462753.97,179,Activo,48,2,0.0417,2,VIP Champion,0.0034
505,8857.75,0.4068,20,6.4,461351.93,173,Activo,48,3,0.0625,2,VIP Champion,0.0055
412,9711.75,0.4013,19,6.23,461234.51,26,Activo,53,1,0.0189,2,VIP Champion,0.0038
281,9018.7,0.4014,19,6.71,461174.7,33,Activo,46,2,0.0435,2,VIP Champion,0.0063
713,11646.82,0.401,16,6.16,460428.32,218,En riesgo,38,2,0.0526,2,VIP Champion,0.0013
534,11011.28,0.4,17,6.15,460304.96,309,En riesgo,44,4,0.0909,2,VIP Champion,0.0034
715,10756.96,0.4,16,6.68,460169.04,82,Activo,44,2,0.0455,2,VIP Champion,0.0035
127,10955.85,0.4011,17,6.11,456378.62,63,Activo,41,1,0.0244,2,VIP Champion,0.0014
218,10215.36,0.4094,18,6.06,455971.71,124,Activo,46,5,0.1087,2,VIP Champion,0.0081
268,8677.21,0.4042,19,6.83,455223.16,11,Activo,43,4,0.093,2,VIP Champion,0.0306
197,9784.02,0.4,18,6.46,455054.85,24,Activo,42,3,0.0714,2,VIP Champion,0.0013
463,11387.81,0.4011,16,6.2,452821.02,215,En riesgo,44,2,0.0455,2,VIP Champion,0.0014
434,10685.31,0.4023,16,6.58,452511.35,97,Activo,39,3,0.0769,2,VIP Champion,0.001
16,10076.33,0.4,17,6.59,451613.41,19,Activo,47,4,0.0851,2,VIP Champion,0.001
684,10046.4,0.4036,18,6.17,450054.49,292,En riesgo,44,4,0.0909,2,VIP Champion,0.0034
391,10262.49,0.4,18,6.09,449987.24,265,En riesgo,37,1,0.027,2,VIP Champion,0.0013
11,9557.4,0.4,17,6.92,449706.72,14,Activo,37,2,0.0541,2,VIP Champion,0.0054
678,10252.28,0.4012,18,6.06,448831.66,337,En riesgo,48,2,0.0417,2,VIP Champion,0.001
730,10721.04,0.4,17,6.15,448374.01,197,En riesgo,46,0,0.0,2,VIP Champion,0.0009
435,9926.33,0.4012,17,6.62,448277.87,86,Activo,45,4,0.0889,2,VIP Champion,0.0037
676,9825.25,0.4,18,6.32,446898.88,4,Activo,45,2,0.0444,2,VIP Champion,0.001
13,10223.87,0.4,17,6.42,446430.81,35,Activo,43,1,0.0233,2,VIP Champion,0.0013
570,9828.26,0.4,18,6.26,443349.52,92,Activo,42,2,0.0476,2,VIP Champion,0.0009
193,10107.58,0.4024,18,6.05,443022.33,339,En riesgo,43,4,0.093,2,VIP Champion,0.0043
208,9538.18,0.4,19,6.11,442674.31,211,En riesgo,57,2,0.0351,2,VIP Champion,0.0017
