customer_id,ultima_compra,dias_ultima_compra,estado_churn
3395,2022-05-03,1337,Perdido
3396,2025-09-13,108,Activo
3397,2024-12-29,366,Perdido
3398,2023-08-22,861,Perdido
3399,2022-05-03,1337,Perdido
3400,2021-03-14,1752,Perdido
3401,2025-10-30,61,Activo
3402,2022-05-21,1319,Perdido
3403,2023-07-17,897,Perdido
3404,2022-04-21,1349,Perdido
3405,2025-10-24,67,Activo
3406,2025-09-20,101,Activo
3407,2023-08-24,859,Perdido
3408,2024-11-12,413,Perdido
3409,2023-08-25,858,Perdido
3410,2022-06-04,1305,Perdido
3411,2024-12-17,378,Perdido
3412,2021-02-01,1793,Perdido
3413,2022-06-16,1293,Perdido
3414,2021-01-04,1821,Perdido
3415,2023-08-01,882,Perdido
3416,2022-04-14,1356,Perdido
3417,2022-05-27,1313,Perdido
3418,2025-10-24,67,Activo
3419,2024-11-11,414,Perdido
3420,2021-01-10,1815,Perdido
3421,2022-06-23,1286,Perdido
3422,2022-05-08,1332,Perdido
3423,2025-09-29,92,Activo
3424,2022-04-05,1365,Perdido
3425,2023-08-10,873,Perdido
3426,2022-04-06,1364,Perdido
3427,2025-10-11,80,Activo
3428,2024-11-27,398,Perdido
3429,2022-04-15,1355,Perdido
3430,2025-09-15,106,Activo
3431,2024-11-09,416,Perdido
3432,2025-09-24,97,Activo
3433,2023-08-06,877,Perdido
3434,2021-03-07,1759,Perdido
3435,2024-12-22,373,Perdido
3436,2023-08-11,872,Perdido
3437,2022-05-10,1330,Perdido
3438,2022-04-02,1368,Perdido
3439,2023-08-01,882,Perdido
3440,2023-08-14,869,Perdido
3441,2025-09-09,112,Activo
3442,2021-01-05,1820,Perdido
3443,2024-11-19,406,Perdido
3444,2024-11-05,420,Perdido
3445,2022-05-22,1318,Perdido
3446,2021-02-10,1784,Perdido
3447,2022-04-12,1358,Perdido
3448,2023-07-27,887,Perdido
3449,2025-10-12,79,Activo
3450,2024-12-21,374,Perdido
3451,2024-12-12,383,Perdido
3452,2024-11-10,415,Perdido
3453,2023-07-18,896,Perdido
3454,2025-09-20,101,Activo
3455,2021-03-22,1744,Perdido
3456,2022-06-10,1299,Perdido
3457,2023-08-02,881,Perdido
3458,2025-10-20,71,Activo
3459,2022-05-08,1332,Perdido
3460,2021-02-03,1791,Perdido
3461,2022-06-05,1304,Perdido
3462,2022-05-18,1322,Perdido
3463,2021-03-17,1749,Perdido
3464,2024-11-17,408,Perdido
3465,2023-08-30,853,Perdido
3466,2022-05-06,1334,Perdido
3467,2022-04-20,1350,Perdido
3468,2023-08-29,854,Perdido
3469,2023-07-17,897,Perdido
3470,2024-12-09,386,Perdido
3471,2021-03-30,1736,Perdido
3472,2022-04-23,1347,Perdido
3473,2021-02-13,1781,Perdido
3474,2024-11-25,400,Perdido
3475,2025-10-16,75,Activo
3476,2025-09-15,106,Activo
3477,2024-12-25,370,Perdido
3478,2022-04-16,1354,Perdido
3479,2021-02-09,1785,Perdido
3480,2023-07-17,897,Perdido
3481,2024-11-03,422,Perdido
3482,2022-05-24,1316,Perdido
3483,2024-12-08,387,Perdido
3484,2022-06-08,1301,Perdido
3485,2025-10-25,66,Activo
3486,2025-10-13,78,Activo
3487,2021-01-21,1804,Perdido
3488,2021-03-06,1760,Perdido
3489,2021-01-05,1820,Perdido
3490,2021-02-05,1789,Perdido
3491,2022-06-08,1301,Perdido
3492,2025-09-22,99,Activo
3493,2021-02-21,1773,Perdido
3494,2022-04-18,1352,Perdido
3495,2021-02-15,1779,Perdido
3496,2023-07-03,911,Perdido
3497,2022-06-29,1280,Perdido
3498,2025-10-02,89,Activo
3499,2022-04-16,1354,Perdido
3500,2024-12-22,373,Perdido
3501,2024-12-21,374,Perdido
3502,2024-11-19,406,Perdido
3503,2022-06-02,1307,Perdido
3504,2024-11-08,417,Perdido
3505,2024-11-28,397,Perdido
3506,2025-09-07,114,Activo
3507,2024-12-16,379,Perdido
3508,2025-10-22,69,Activo
3509,2022-04-05,1365,Perdido
3510,2021-01-04,1821,Perdido
3511,2021-01-22,1803,Perdido
3512,2024-11-02,423,Perdido
3513,2023-07-23,891,Perdido
3514,2021-01-11,1814,Perdido
3515,2024-12-20,375,Perdido
3516,2023-07-05,909,Perdido
3517,2022-05-25,1315,Perdido
3518,2024-11-07,418,Perdido
3519,2021-02-28,1766,Perdido
3520,2022-05-10,1330,Perdido
3521,2021-03-19,1747,Perdido
3522,2024-12-12,383,Perdido
3523,2024-11-15,410,Perdido
3524,2025-09-15,106,Activo
3525,2024-11-06,419,Perdido
3526,2025-09-06,115,Activo
3527,2023-08-13,870,Perdido
3528,2022-05-03,1337,Perdido
3529,2024-11-05,420,Perdido
3530,2024-12-12,383,Perdido
3531,2023-08-19,864,Perdido
3532,2022-06-03,1306,Perdido
3533,2022-04-14,1356,Perdido
3534,2025-10-05,86,Activo
3535,2021-01-18,1807,Perdido
3536,2022-04-23,1347,Perdido
3537,2022-06-23,1286,Perdido
3538,2025-10-13,78,Activo
3539,2022-05-25,1315,Perdido
3540,2022-06-01,1308,Perdido
3541,2022-04-30,1340,Perdido
3542,2021-02-27,1767,Perdido
3543,2022-04-19,1351,Perdido
3544,2021-01-01,1824,Perdido
3545,2022-05-27,1313,Perdido
3546,2023-08-28,855,Perdido
3547,2025-09-12,109,Activo
3548,2021-02-10,1784,Perdido
3549,2022-04-07,1363,Perdido
3550,2021-01-28,1797,Perdido
3551,2022-04-23,1347,Perdido
3552,2023-07-22,892,Perdido
3553,2021-03-26,1740,Perdido
3554,2022-04-22,1348,Perdido
3555,2024-11-09,416,Perdido
3556,2021-02-26,1768,Perdido
3557,2023-08-23,860,Perdido
3558,2022-05-02,1338,Perdido
3559,2021-03-15,1751,Perdido
3560,2024-11-18,407,Perdido
3561,2024-11-24,401,Perdido
3562,2025-09-21,100,Activo
3563,2021-01-28,1797,Perdido
3564,2022-05-28,1312,Perdido
3565,2025-10-24,67,Activo
3566,2024-11-21,404,Perdido
3567,2023-07-11,903,Perdido
3568,2023-07-29,885,Perdido
3569,2024-11-03,422,Perdido
3570,2022-04-20,1350,Perdido
3571,2023-07-29,885,Perdido
3572,2021-03-06,1760,Perdido
3573,2025-10-30,61,Activo
3574,2025-10-18,73,Activo
3575,2021-02-10,1784,Perdido
3576,2022-05-11,1329,Perdido
3577,2025-10-30,61,Activo
3578,2022-06-25,1284,Perdido
3579,2024-11-15,410,Perdido
3580,2021-03-24,1742,Perdido
3581,2024-11-09,416,Perdido
3582,2022-05-26,1314,Perdido
3583,2023-08-18,865,Perdido
3584,2025-10-11,80,Activo
3585,2025-09-22,99,Activo
3586,2021-01-03,1822,Perdido
3587,2021-02-05,1789,Perdido
3588,2024-11-27,398,Perdido
3589,2025-09-21,100,Activo
3590,2024-11-10,415,Perdido
3591,2024-11-24,401,Perdido
3592,2021-01-18,1807,Perdido
3593,2021-01-30,1795,Perdido
3594,2021-01-21,1804,Perdido
3595,2022-05-01,1339,Perdido
3596,2023-08-09,874,Perdido
3597,2021-03-20,1746,Perdido
3598,2025-09-07,114,Activo
3599,2025-09-04,117,Activo
3600,2021-02-06,1788,Perdido
3601,2023-08-02,881,Perdido
3602,2021-01-12,1813,Perdido
3603,2022-04-03,1367,Perdido
3604,2024-12-09,386,Perdido
3605,2021-01-01,1824,Perdido
3606,2023-08-16,867,Perdido
3607,2021-01-14,1811,Perdido
3608,2024-12-01,394,Perdido
3609,2021-03-12,1754,Perdido
3610,2021-03-16,1750,Perdido
3611,2023-07-26,888,Perdido
3612,2021-02-07,1787,Perdido
3613,2022-05-18,1322,Perdido
3614,2024-11-17,408,Perdido
3615,2025-09-10,111,Activo
3616,2023-07-14,900,Perdido
3617,2021-01-01,1824,Perdido
3618,2022-05-19,1321,Perdido
3619,2021-01-10,1815,Perdido
3620,2024-12-29,366,Perdido
3621,2022-06-27,1282,Perdido
3622,2023-08-23,860,Perdido
3623,2024-11-19,406,Perdido
3624,2024-11-12,413,Perdido
3625,2022-04-05,1365,Perdido
3626,2022-06-03,1306,Perdido
3627,2023-08-17,866,Perdido
3628,2022-05-07,1333,Perdido
3629,2022-06-07,1302,Perdido
3630,2024-11-08,417,Perdido
3631,2022-04-30,1340,Perdido
3632,2022-05-12,1328,Perdido
3633,2021-02-06,1788,Perdido
3634,2025-09-03,118,Activo
3635,2024-12-05,390,Perdido
3636,2021-01-25,1800,Perdido
3637,2024-12-24,371,Perdido
3638,2025-09-08,113,Activo
3639,2021-02-14,1780,Perdido
3640,2023-08-01,882,Perdido
3641,2025-10-08,83,Activo
3642,2024-12-28,367,Perdido
3643,2021-03-14,1752,Perdido
3644,2021-03-18,1748,Perdido
3645,2023-08-10,873,Perdido
3646,2021-03-12,1754,Perdido
3647,2025-10-13,78,Activo
3648,2024-11-02,423,Perdido
3649,2025-09-18,103,Activo
3650,2024-12-09,386,Perdido
3651,2021-01-29,1796,Perdido
3652,2024-11-28,397,Perdido
3653,2022-04-17,1353,Perdido
3654,2021-01-21,1804,Perdido
3655,2025-09-09,112,Activo
3656,2025-09-13,108,Activo
3657,2024-12-23,372,Perdido
3658,2022-05-22,1318,Perdido
3659,2023-07-20,894,Perdido
3660,2022-04-09,1361,Perdido
3661,2022-05-20,1320,Perdido
3662,2021-01-03,1822,Perdido
3663,2021-02-23,1771,Perdido
3664,2021-03-09,1757,Perdido
3665,2023-08-01,882,Perdido
3666,2024-11-20,405,Perdido
3667,2024-11-24,401,Perdido
3668,2025-09-06,115,Activo
3669,2022-05-06,1334,Perdido
3670,2021-03-12,1754,Perdido
3671,2025-09-17,104,Activo
3672,2021-03-26,1740,Perdido
3673,2024-12-13,382,Perdido
3674,2021-03-06,1760,Perdido
3675,2021-02-24,1770,Perdido
3676,2021-01-10,1815,Perdido
3677,2021-02-15,1779,Perdido
3678,2021-03-17,1749,Perdido
3679,2021-02-25,1769,Perdido
3680,2023-07-27,887,Perdido
3681,2023-08-08,875,Perdido
3682,2022-04-10,1360,Perdido
3683,2023-08-03,880,Perdido
3684,2021-03-12,1754,Perdido
3685,2024-11-02,423,Perdido
3686,2022-04-14,1356,Perdido
3687,2024-12-24,371,Perdido
3688,2022-05-27,1313,Perdido
3689,2021-02-27,1767,Perdido
3690,2021-01-11,1814,Perdido
3691,2023-08-25,858,Perdido
3692,2024-12-28,367,Perdido
3693,2025-09-09,112,Activo
3694,2022-06-23,1286,Perdido
3695,2022-05-08,1332,Perdido
3696,2023-07-08,906,Perdido
3697,2022-06-06,1303,Perdido
3698,2023-08-01,882,Perdido
3699,2023-07-19,895,Perdido
3700,2023-08-17,866,Perdido
3701,2024-11-25,400,Perdido
3702,2022-05-05,1335,Perdido
3703,2025-09-20,101,Activo
3704,2022-04-20,1350,Perdido
3705,2025-10-29,62,Activo
3706,2025-09-13,108,Activo
3707,2023-07-07,907,Perdido
3708,2025-10-07,84,Activo
3709,2025-10-06,85,Activo
3710,2021-02-04,1790,Perdido
3711,2021-03-16,1750,Perdido
3712,2024-11-30,395,Perdido
3713,2024-11-09,416,Perdido
3714,2021-01-02,1823,Perdido
3715,2021-01-02,1823,Perdido
3716,2022-04-25,1345,Perdido
3717,2022-06-11,1298,Perdido
3718,2025-10-09,82,Activo
3719,2024-12-28,367,Perdido
3720,2023-07-29,885,Perdido
3721,2022-05-16,1324,Perdido
3722,2023-08-30,853,Perdido
3723,2023-07-16,898,Perdido
3724,2024-12-02,393,Perdido
3725,2023-08-21,862,Perdido
3726,2023-07-27,887,Perdido
3727,2025-09-19,102,Activo
3728,2021-02-25,1769,Perdido
3729,2021-03-12,1754,Perdido
3730,2025-09-13,108,Activo
3731,2025-09-08,113,Activo
3732,2024-12-17,378,Perdido
3733,2021-03-15,1751,Perdido
3734,2025-10-03,88,Activo
3735,2025-09-17,104,Activo
3736,2022-05-07,1333,Perdido
3737,2022-04-04,1366,Perdido
3738,2025-09-01,120,Activo
3739,2024-12-26,369,Perdido
3740,2021-02-04,1790,Perdido
3741,2024-11-24,401,Perdido
3742,2021-02-14,1780,Perdido
3743,2025-09-18,103,Activo
3744,2022-04-23,1347,Perdido
3745,2022-06-09,1300,Perdido
3746,2021-01-17,1808,Perdido
3747,2024-11-12,413,Perdido
3748,2022-06-29,1280,Perdido
3749,2024-12-02,393,Perdido
3750,2021-01-29,1796,Perdido
3751,2021-01-14,1811,Perdido
3752,2022-05-23,1317,Perdido
3753,2021-02-06,1788,Perdido
3754,2021-02-26,1768,Perdido
3755,2025-10-01,90,Activo
3756,2022-06-07,1302,Perdido
3757,2025-09-16,105,Activo
3758,2025-09-27,94,Activo
3759,2025-09-06,115,Activo
3760,2025-09-08,113,Activo
3761,2022-04-18,1352,Perdido
3762,2021-03-04,1762,Perdido
3763,2023-07-08,906,Perdido
3764,2021-02-27,1767,Perdido
3765,2021-02-24,1770,Perdido
3766,2023-07-16,898,Perdido
3767,2021-03-18,1748,Perdido
3768,2022-05-02,1338,Perdido
3769,2024-11-13,412,Perdido
3770,2023-07-08,906,Perdido
3771,2023-07-09,905,Perdido
3772,2025-09-05,116,Activo
3773,2023-08-24,859,Perdido
3774,2021-01-26,1799,Perdido
3775,2024-11-17,408,Perdido
3776,2025-09-11,110,Activo
3777,2024-12-21,374,Perdido
3778,2022-04-23,1347,Perdido
3779,2025-10-07,84,Activo
3780,2024-11-06,419,Perdido
3781,2021-01-14,1811,Perdido
3782,2023-07-09,905,Perdido
3783,2023-07-26,888,Perdido
3784,2025-09-13,108,Activo
3785,2024-12-22,373,Perdido
3786,2024-11-26,399,Perdido
3787,2024-11-29,396,Perdido
3788,2025-09-21,100,Activo
3789,2024-11-18,407,Perdido
3790,2023-08-18,865,Perdido
3791,2025-09-30,91,Activo
3792,2024-11-11,414,Perdido
3793,2023-07-27,887,Perdido
3794,2021-02-08,1786,Perdido
3795,2023-08-21,862,Perdido
3796,2024-12-22,373,Perdido
3797,2025-09-18,103,Activo
3798,2022-05-11,1329,Perdido
3799,2024-11-30,395,Perdido
3800,2021-03-18,1748,Perdido
3801,2023-07-06,908,Perdido
3802,2021-01-17,1808,Perdido
3803,2021-03-20,1746,Perdido
3804,2023-07-16,898,Perdido
3805,2023-08-18,865,Perdido
3806,2023-07-05,909,Perdido
3807,2021-02-18,1776,Perdido
3808,2021-02-05,1789,Perdido
3809,2021-01-23,1802,Perdido
3810,2025-09-27,94,Activo
3811,2022-05-30,1310,Perdido
3812,2024-12-02,393,Perdido
3813,2024-11-08,417,Perdido
3814,2021-03-10,1756,Perdido
3815,2024-12-18,377,Perdido
3816,2024-11-03,422,Perdido
3817,2023-08-09,874,Perdido
3818,2022-04-05,1365,Perdido
3819,2022-06-03,1306,Perdido
3820,2021-02-15,1779,Perdido
3821,2024-12-10,385,Perdido
3822,2024-12-02,393,Perdido
3823,2023-07-10,904,Perdido
3824,2021-01-06,1819,Perdido
3825,2022-04-15,1355,Perdido
3826,2021-02-17,1777,Perdido
3827,2021-03-17,1749,Perdido
3828,2025-10-27,64,Activo
3829,2024-12-11,384,Perdido
3830,2023-07-08,906,Perdido
3831,2021-02-12,1782,Perdido
3832,2024-11-15,410,Perdido
3833,2022-06-01,1308,Perdido
3834,2025-10-28,63,Activo
3835,2022-06-17,1292,Perdido
3836,2024-11-27,398,Perdido
3837,2023-07-28,886,Perdido
3838,2023-08-26,857,Perdido
3839,2022-05-19,1321,Perdido
3840,2024-11-18,407,Perdido
3841,2024-11-08,417,Perdido
3842,2023-07-19,895,Perdido
3843,2025-10-06,85,Activo
3844,2024-12-06,389,Perdido
3845,2023-08-21,862,Perdido
3846,2025-10-12,79,Activo
3847,2024-11-25,400,Perdido
3848,2021-03-04,1762,Perdido
3849,2021-02-07,1787,Perdido
3850,2024-12-20,375,Perdido
3851,2021-03-18,1748,Perdido
3852,2023-07-17,897,Perdido
3853,2024-12-23,372,Perdido
3854,2024-11-26,399,Perdido
3855,2021-02-26,1768,Perdido
3856,2021-03-08,1758,Perdido
3857,2024-11-12,413,Perdido
3858,2022-04-12,1358,Perdido
3859,2024-12-23,372,Perdido
3860,2022-04-01,1369,Perdido
3861,2023-08-23,860,Perdido
3862,2024-11-22,403,Perdido
3863,2022-04-06,1364,Perdido
3864,2021-02-17,1777,Perdido
3865,2024-11-05,420,Perdido
3866,2023-07-30,884,Perdido
3867,2021-02-20,1774,Perdido
3868,2024-11-29,396,Perdido
3869,2022-05-12,1328,Perdido
3870,2025-10-26,65,Activo
3871,2021-02-22,1772,Perdido
3872,2022-06-02,1307,Perdido
3873,2022-04-08,1362,Perdido
3874,2022-06-01,1308,Perdido
3875,2024-11-13,412,Perdido
3876,2025-10-20,71,Activo
3877,2022-04-29,1341,Perdido
3878,2021-01-07,1818,Perdido
3879,2022-04-25,1345,Perdido
3880,2024-11-10,415,Perdido
3881,2023-08-17,866,Perdido
3882,2024-11-19,406,Perdido
3883,2025-10-02,89,Activo
3884,2022-06-24,1285,Perdido
3885,2023-07-22,892,Perdido
3886,2024-11-07,418,Perdido
3887,2025-10-09,82,Activo
3888,2021-01-27,1798,Perdido
3889,2025-10-15,76,Activo
3890,2025-09-10,111,Activo
3891,2024-12-26,369,Perdido
3892,2022-04-20,1350,Perdido
3893,2025-10-19,72,Activo
3894,2024-12-25,370,Perdido
3895,2024-11-26,399,Perdido
3896,2023-07-11,903,Perdido
3897,2025-10-21,70,Activo
3898,2021-01-24,1801,Perdido
3899,2022-05-09,1331,Perdido
3900,2022-06-26,1283,Perdido
3901,2025-10-11,80,Activo
3902,2022-05-22,1318,Perdido
3903,2021-02-08,1786,Perdido
3904,2021-03-24,1742,Perdido
3905,2022-06-09,1300,Perdido
3906,2023-07-19,895,Perdido
3907,2025-10-06,85,Activo
3908,2025-09-10,111,Activo
3909,2021-03-16,1750,Perdido
3910,2024-12-09,386,Perdido
3911,2024-11-09,416,Perdido
3912,2021-03-26,1740,Perdido
3913,2023-08-28,855,Perdido
3914,2024-12-03,392,Perdido
3915,2023-07-05,909,Perdido
3916,2022-06-08,1301,Perdido
3917,2025-09-04,117,Activo
3918,2023-07-28,886,Perdido
3919,2025-09-28,93,Activo
3920,2024-11-15,410,Perdido
3921,2024-12-21,374,Perdido
3922,2023-08-11,872,Perdido
3923,2023-07-25,889,Perdido
3924,2022-06-15,1294,Perdido
3925,2022-05-12,1328,Perdido
3926,2023-08-29,854,Perdido
3927,2022-06-03,1306,Perdido
3928,2024-11-17,408,Perdido
3929,2024-12-27,368,Perdido
3930,2022-04-03,1367,Perdido
3931,2021-02-22,1772,Perdido
3932,2022-04-02,1368,Perdido
3933,2024-11-14,411,Perdido
3934,2025-09-30,91,Activo
3935,2023-07-13,901,Perdido
3936,2021-02-25,1769,Perdido
3937,2024-11-17,408,Perdido
3938,2023-07-14,900,Perdido
3939,2022-05-18,1322,Perdido
3940,2024-12-27,368,Perdido
3941,2025-09-10,111,Activo
3942,2022-06-13,1296,Perdido
3943,2024-11-29,396,Perdido
3944,2022-04-24,1346,Perdido
3945,2022-05-19,1321,Perdido
3946,2023-07-26,888,Perdido
3947,2021-01-18,1807,Perdido
3948,2025-09-09,112,Activo
3949,2022-06-26,1283,Perdido
3950,2025-09-28,93,Activo
3951,2023-08-25,858,Perdido
3952,2022-05-19,1321,Perdido
3953,2021-02-22,1772,Perdido
3954,2022-06-27,1282,Perdido
3955,2021-03-25,1741,Perdido
3956,2022-05-15,1325,Perdido
3957,2022-06-11,1298,Perdido
3958,2024-11-02,423,Perdido
3959,2025-10-30,61,Activo
3960,2025-09-27,94,Activo
3961,2024-11-23,402,Perdido
3962,2024-12-27,368,Perdido
3963,2024-12-19,376,Perdido
3964,2024-11-27,398,Perdido
3965,2025-10-08,83,Activo
3966,2025-09-12,109,Activo
3967,2022-04-26,1344,Perdido
3968,2024-12-24,371,Perdido
3969,2022-06-25,1284,Perdido
3970,2024-11-30,395,Perdido
3971,2023-07-28,886,Perdido
3972,2022-06-26,1283,Perdido
3973,2022-04-14,1356,Perdido
3974,2021-01-05,1820,Perdido
3975,2025-10-23,68,Activo
3976,2021-02-03,1791,Perdido
3977,2025-10-01,90,Activo
3978,2023-07-10,904,Perdido
3979,2022-06-12,1297,Perdido
3980,2025-10-18,73,Activo
3981,2022-05-14,1326,Perdido
3982,2025-10-25,66,Activo
3983,2023-08-07,876,Perdido
3984,2022-06-14,1295,Perdido
3985,2021-01-17,1808,Perdido
3986,2025-10-28,63,Activo
3987,2025-09-22,99,Activo
3988,2022-06-12,1297,Perdido
3989,2025-09-30,91,Activo
3990,2021-03-04,1762,Perdido
3991,2022-06-14,1295,Perdido
3992,2024-12-22,373,Perdido
3993,2023-07-28,886,Perdido
3994,2024-12-10,385,Perdido
3995,2025-10-01,90,Activo
3996,2021-03-10,1756,Perdido
3997,2025-10-11,80,Activo
3998,2025-10-24,67,Activo
3999,2024-11-03,422,Perdido
4000,2025-09-05,116,Activo
4001,2025-09-10,111,Activo
4002,2022-05-14,1326,Perdido
4003,2022-05-24,1316,Perdido
4004,2024-12-09,386,Perdido
4005,2025-10-25,66,Activo
4006,2025-10-29,62,Activo
4007,2022-05-03,1337,Perdido
4008,2024-12-24,371,Perdido
4009,2024-12-02,393,Perdido
4010,2022-06-13,1296,Perdido
4011,2022-04-23,1347,Perdido
4012,2023-08-15,868,Perdido
4013,2022-06-07,1302,Perdido
4014,2022-04-18,1352,Perdido
4015,2023-07-26,888,Perdido
4016,2024-11-19,406,Perdido
4017,2021-01-15,1810,Perdido
4018,2021-03-08,1758,Perdido
4019,2023-08-16,867,Perdido
4020,2023-07-19,895,Perdido
4021,2023-08-27,856,Perdido
4022,2023-07-06,908,Perdido
4023,2021-01-27,1798,Perdido
4024,2025-10-01,90,Activo
4025,2025-10-16,75,Activo
4026,2022-06-23,1286,Perdido
4027,2021-02-10,1784,Perdido
4028,2025-10-13,78,Activo
4029,2023-08-02,881,Perdido
4030,2023-07-01,913,Perdido
4031,2024-11-05,420,Perdido
4032,2024-12-28,367,Perdido
4033,2025-10-27,64,Activo
4034,2023-08-03,880,Perdido
4035,2023-07-20,894,Perdido
4036,2023-08-06,877,Perdido
4037,2023-07-14,900,Perdido
4038,2024-11-24,401,Perdido
4039,2021-01-07,1818,Perdido
4040,2025-10-25,66,Activo
4041,2025-09-07,114,Activo
4042,2022-05-18,1322,Perdido
4043,2023-07-01,913,Perdido
4044,2024-12-06,389,Perdido
4045,2025-09-21,100,Activo
4046,2024-12-14,381,Perdido
4047,2025-09-02,119,Activo
4048,2021-02-26,1768,Perdido
4049,2021-02-22,1772,Perdido
4050,2023-07-01,913,Perdido
4051,2021-01-31,1794,Perdido
4052,2023-07-20,894,Perdido
4053,2025-09-25,96,Activo
4054,2021-02-10,1784,Perdido
4055,2023-08-25,858,Perdido
4056,2025-09-01,120,Activo
4057,2024-12-20,375,Perdido
4058,2024-12-07,388,Perdido
4059,2021-02-24,1770,Perdido
4060,2023-07-12,902,Perdido
4061,2023-07-12,902,Perdido
4062,2024-11-26,399,Perdido
4063,2022-06-20,1289,Perdido
4064,2022-05-09,1331,Perdido
4065,2022-04-22,1348,Perdido
4066,2024-11-23,402,Perdido
4067,2022-04-28,1342,Perdido
4068,2022-04-16,1354,Perdido
4069,2021-03-27,1739,Perdido
4070,2021-01-31,1794,Perdido
4071,2024-12-11,384,Perdido
4072,2025-09-24,97,Activo
4073,2023-07-02,912,Perdido
4074,2023-08-01,882,Perdido
4075,2023-07-29,885,Perdido
4076,2025-09-09,112,Activo
4077,2022-04-13,1357,Perdido
4078,2021-02-26,1768,Perdido
4079,2024-12-06,389,Perdido
4080,2024-12-20,375,Perdido
4081,2023-07-20,894,Perdido
4082,2021-01-10,1815,Perdido
4083,2021-02-20,1774,Perdido
4084,2021-01-08,1817,Perdido
4085,2023-08-29,854,Perdido
4086,2022-04-06,1364,Perdido
4087,2021-03-13,1753,Perdido
4088,2024-11-05,420,Perdido
4089,2025-09-09,112,Activo
4090,2022-05-14,1326,Perdido
4091,2024-12-12,383,Perdido
4092,2021-02-16,1778,Perdido
4093,2024-11-07,418,Perdido
4094,2023-07-28,886,Perdido
4095,2025-09-30,91,Activo
4096,2022-04-21,1349,Perdido
4097,2022-05-26,1314,Perdido
4098,2023-08-27,856,Perdido
4099,2022-06-08,1301,Perdido
4100,2023-07-18,896,Perdido
4101,2024-11-09,416,Perdido
4102,2021-03-30,1736,Perdido
4103,2021-02-26,1768,Perdido
4104,2021-01-12,1813,Perdido
4105,2024-11-23,402,Perdido
4106,2024-11-26,399,Perdido
4107,2023-07-31,883,Perdido
4108,2022-06-15,1294,Perdido
4109,2025-09-27,94,Activo
4110,2022-04-11,1359,Perdido
4111,2023-08-03,880,Perdido
4112,2022-06-14,1295,Perdido
4113,2022-04-11,1359,Perdido
4114,2023-08-22,861,Perdido
4115,2021-03-25,1741,Perdido
4116,2025-10-18,73,Activo
4117,2022-06-17,1292,Perdido
4118,2021-02-05,1789,Perdido
4119,2025-10-22,69,Activo
4120,2023-07-03,911,Perdido
4121,2021-03-21,1745,Perdido
4122,2025-10-30,61,Activo
4123,2024-11-21,404,Perdido
4124,2024-12-28,367,Perdido
4125,2021-02-09,1785,Perdido
4126,2024-11-23,402,Perdido
4127,2023-07-31,883,Perdido
4128,2022-06-12,1297,Perdido
4129,2023-08-29,854,Perdido
4130,2024-12-13,382,Perdido
4131,2024-11-06,419,Perdido
4132,2024-12-19,376,Perdido
4133,2021-01-04,1821,Perdido
4134,2024-11-11,414,Perdido
4135,2021-03-30,1736,Perdido
4136,2024-12-06,389,Perdido
4137,2024-11-03,422,Perdido
4138,2022-06-04,1305,Perdido
4139,2025-09-03,118,Activo
4140,2023-08-19,864,Perdido
4141,2021-01-26,1799,Perdido
4142,2023-07-31,883,Perdido
4143,2024-12-23,372,Perdido
4144,2022-06-21,1288,Perdido
4145,2024-12-14,381,Perdido
4146,2024-12-23,372,Perdido
4147,2024-11-17,408,Perdido
4148,2022-06-18,1291,Perdido
4149,2024-11-10,415,Perdido
4150,2024-11-17,408,Perdido
4151,2024-11-12,413,Perdido
4152,2024-12-24,371,Perdido
4153,2022-04-30,1340,Perdido
4154,2022-06-28,1281,Perdido
4155,2025-10-12,79,Activo
4156,2025-10-24,67,Activo
4157,2022-05-28,1312,Perdido
4158,2024-11-01,424,Perdido
4159,2023-08-09,874,Perdido
4160,2024-12-08,387,Perdido
4161,2023-08-06,877,Perdido
4162,2024-12-18,377,Perdido
4163,2025-09-11,110,Activo
4164,2025-09-12,109,Activo
4165,2025-09-04,117,Activo
4166,2024-12-06,389,Perdido
4167,2024-12-07,388,Perdido
4168,2022-05-24,1316,Perdido
4169,2025-09-21,100,Activo
4170,2022-05-18,1322,Perdido
4171,2022-06-04,1305,Perdido
4172,2021-01-08,1817,Perdido
4173,2024-12-30,365,En riesgo
4174,2023-08-20,863,Perdido
4175,2024-11-18,407,Perdido
4176,2022-05-24,1316,Perdido
4177,2024-11-06,419,Perdido
4178,2021-02-24,1770,Perdido
4179,2021-02-09,1785,Perdido
4180,2023-07-23,891,Perdido
4181,2021-03-27,1739,Perdido
4182,2021-02-18,1776,Perdido
4183,2024-11-03,422,Perdido
4184,2022-04-21,1349,Perdido
4185,2021-03-18,1748,Perdido
4186,2021-02-16,1778,Perdido
4187,2021-01-10,1815,Perdido
4188,2022-05-26,1314,Perdido
4189,2022-05-01,1339,Perdido
4190,2024-12-06,389,Perdido
4191,2024-11-18,407,Perdido
4192,2024-11-30,395,Perdido
4193,2021-03-27,1739,Perdido
4194,2025-09-02,119,Activo
4195,2022-06-06,1303,Perdido
4196,2023-08-27,856,Perdido
4197,2025-10-10,81,Activo
4198,2022-05-01,1339,Perdido
4199,2024-11-20,405,Perdido
4200,2022-05-03,1337,Perdido
4201,2021-02-16,1778,Perdido
4202,2024-11-15,410,Perdido
4203,2022-06-05,1304,Perdido
